snapshot,continent,country,state,county,city,lat,lon,value,label,category,source
2026-01,Europe,France,Auvergne-Rhone-Alpes,Rhone,Villeurbanne - South Sector - Pulse,45.8674,4.9128,185.9,Villeurbanne - South Sector - Pulse,Auvergne-Rhone-Alpes,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry,48.6824,2.4867,78.8,Evry,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry - North Sector,48.6432,2.4116,89.6,Evry - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry - North Sector - Pulse,48.6783,2.4032,98.1,Evry - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry - Pulse,48.6865,2.4929,83.9,Evry - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry - South Sector,48.7056,2.4839,80.9,Evry - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Evry - South Sector - Pulse,48.7454,2.4375,89.3,Evry - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy,48.6382,2.4482,100.4,Massy,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy - North Sector,48.5787,2.5010,111.9,Massy - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy - North Sector - Pulse,48.5712,2.5169,121.7,Massy - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy - Pulse,48.6692,2.4810,111.4,Massy - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy - South Sector,48.5620,2.3996,97.0,Massy - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Essonne,Massy - South Sector - Pulse,48.5638,2.3725,107.3,Massy - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris,48.8008,2.2286,81.1,Paris,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris - North Sector,48.8619,2.2312,91.8,Paris - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris - North Sector - Pulse,48.8564,2.2268,98.2,Paris - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris - Pulse,48.7517,2.1856,89.9,Paris - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris - South Sector,48.7270,2.3050,77.2,Paris - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Paris - South Sector - Pulse,48.6994,2.3291,84.6,Paris - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis,48.7199,2.2198,85.0,Saint-Denis,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis - North Sector,48.6857,2.2918,90.2,Saint-Denis - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis - North Sector - Pulse,48.6723,2.3109,92.7,Saint-Denis - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis - Pulse,48.7113,2.1942,87.1,Saint-Denis - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis - South Sector,48.6835,2.2221,80.8,Saint-Denis - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Paris,Saint-Denis - South Sector - Pulse,48.6989,2.1776,84.1,Saint-Denis - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie,48.6684,2.1528,151.8,Mantes-la-Jolie,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie - North Sector,48.7372,2.1007,166.5,Mantes-la-Jolie - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie - North Sector - Pulse,48.7450,2.1479,171.1,Mantes-la-Jolie - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie - Pulse,48.6739,2.1576,163.2,Mantes-la-Jolie - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie - South Sector,48.6381,2.1534,157.8,Mantes-la-Jolie - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Mantes-la-Jolie - South Sector - Pulse,48.5975,2.1902,172.3,Mantes-la-Jolie - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles,48.7129,2.0173,80.3,Versailles,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles - North Sector,48.6769,2.0605,85.1,Versailles - North Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles - North Sector - Pulse,48.7122,2.0203,93.7,Versailles - North Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles - Pulse,48.7296,2.0290,88.6,Versailles - Pulse,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles - South Sector,48.7768,2.0119,80.7,Versailles - South Sector,Ile-de-France,France
2026-01,Europe,France,Ile-de-France,Yvelines,Versailles - South Sector - Pulse,48.7963,1.9801,89.6,Versailles - South Sector - Pulse,Ile-de-France,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes,43.8240,7.3004,139.3,Cannes,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes - North Sector,43.8076,7.2344,154.7,Cannes - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes - North Sector - Pulse,43.8272,7.2644,167.5,Cannes - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes - Pulse,43.8083,7.3096,147.3,Cannes - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes - South Sector,43.8064,7.2345,139.3,Cannes - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Cannes - South Sector - Pulse,43.7910,7.2208,153.7,Cannes - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice,43.6966,7.2948,126.8,Nice,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice - North Sector,43.7585,7.3008,138.5,Nice - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice - North Sector - Pulse,43.8042,7.2994,141.3,Nice - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice - Pulse,43.6701,7.2782,140.7,Nice - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice - South Sector,43.6399,7.2333,129.5,Nice - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Alpes-Maritimes,Nice - South Sector - Pulse,43.6063,7.2765,142.9,Nice - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence,43.2745,5.2967,141.7,Aix-en-Provence,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence - North Sector,43.2955,5.2600,150.2,Aix-en-Provence - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence - North Sector - Pulse,43.3190,5.2752,153.5,Aix-en-Provence - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence - Pulse,43.2762,5.2585,154.7,Aix-en-Provence - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence - South Sector,43.2155,5.3276,142.5,Aix-en-Provence - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Aix-en-Provence - South Sector - Pulse,43.1668,5.2964,145.7,Aix-en-Provence - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille,43.2032,5.4724,111.8,Marseille,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille - North Sector,43.1412,5.4236,119.7,Marseille - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille - North Sector - Pulse,43.1651,5.4672,130.7,Marseille - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille - Pulse,43.2377,5.4331,118.8,Marseille - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille - South Sector,43.2755,5.5000,107.4,Marseille - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Bouches-du-Rhone,Marseille - South Sector - Pulse,43.3217,5.4609,109.8,Marseille - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres,43.0873,5.9895,79.2,Hyeres,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres - North Sector,43.0773,5.9322,88.7,Hyeres - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres - North Sector - Pulse,43.0963,5.9122,94.2,Hyeres - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres - Pulse,43.0472,6.0259,86.1,Hyeres - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres - South Sector,43.1121,6.0219,78.8,Hyeres - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Hyeres - South Sector - Pulse,43.0726,5.9994,84.7,Hyeres - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon,43.1522,5.8081,100.1,Toulon,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon - North Sector,43.2233,5.8071,115.0,Toulon - North Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon - North Sector - Pulse,43.2376,5.8122,127.5,Toulon - North Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon - Pulse,43.1569,5.8027,109.8,Toulon - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon - South Sector,43.1382,5.7930,97.1,Toulon - South Sector,Provence-Alpes-Cote dAzur,France
2026-01,Europe,France,Provence-Alpes-Cote dAzur,Var,Toulon - South Sector - Pulse,43.1185,5.7499,107.5,Toulon - South Sector - Pulse,Provence-Alpes-Cote dAzur,France
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen,49.4986,11.0805,94.1,Erlangen,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen - North Sector,49.4284,11.0779,102.1,Erlangen - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen - North Sector - Pulse,49.4059,11.0821,108.0,Erlangen - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen - Pulse,49.5358,11.1132,103.6,Erlangen - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen - South Sector,49.5545,11.1123,91.8,Erlangen - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Erlangen - South Sector - Pulse,49.5806,11.1531,93.7,Erlangen - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg,49.4386,11.1304,96.7,Nuremberg,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg - North Sector,49.4859,11.1975,104.9,Nuremberg - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg - North Sector - Pulse,49.5231,11.2264,116.1,Nuremberg - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg - Pulse,49.4477,11.1462,106.9,Nuremberg - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg - South Sector,49.4745,11.1891,92.0,Nuremberg - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Middle Franconia,Nuremberg - South Sector - Pulse,49.4317,11.1977,95.7,Nuremberg - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg,48.3702,10.8153,63.5,Augsburg,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg - North Sector,48.3580,10.7780,72.8,Augsburg - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg - North Sector - Pulse,48.3796,10.7588,80.8,Augsburg - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg - Pulse,48.3518,10.7891,69.9,Augsburg - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg - South Sector,48.4359,10.8795,65.2,Augsburg - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Augsburg - South Sector - Pulse,48.4219,10.8757,72.3,Augsburg - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten,48.4536,11.0042,87.9,Kempten,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten - North Sector,48.4453,10.9708,96.4,Kempten - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten - North Sector - Pulse,48.4305,11.0115,106.9,Kempten - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten - Pulse,48.4530,10.9593,92.9,Kempten - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten - South Sector,48.4467,10.9729,86.8,Kempten - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Swabia,Kempten - South Sector - Pulse,48.4944,10.9405,95.8,Kempten - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt,48.0091,11.5950,136.0,Ingolstadt,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt - North Sector,48.0285,11.5417,153.9,Ingolstadt - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt - North Sector - Pulse,47.9813,11.5218,162.7,Ingolstadt - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt - Pulse,48.0158,11.6137,149.0,Ingolstadt - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt - South Sector,48.0492,11.5541,138.9,Ingolstadt - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Ingolstadt - South Sector - Pulse,48.0102,11.5668,154.1,Ingolstadt - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich,48.2195,11.5530,117.6,Munich,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich - North Sector,48.2576,11.5224,124.8,Munich - North Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich - North Sector - Pulse,48.2125,11.5672,131.9,Munich - North Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich - Pulse,48.2637,11.5448,120.9,Munich - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich - South Sector,48.2883,11.5334,111.8,Munich - South Sector,Bavaria,Germany
2026-01,Europe,Germany,Bavaria,Upper Bavaria,Munich - South Sector - Pulse,48.3080,11.4976,124.1,Munich - South Sector - Pulse,Bavaria,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt,50.2223,8.7530,81.1,Frankfurt,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt - North Sector,50.1610,8.7795,92.2,Frankfurt - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt - North Sector - Pulse,50.1312,8.8030,99.8,Frankfurt - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt - Pulse,50.1840,8.7429,89.8,Frankfurt - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt - South Sector,50.1960,8.6833,84.3,Frankfurt - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Frankfurt - South Sector - Pulse,50.2111,8.7013,90.2,Frankfurt - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach,50.1035,8.6782,91.6,Offenbach,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach - North Sector,50.0815,8.6937,97.2,Offenbach - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach - North Sector - Pulse,50.0545,8.6492,101.2,Offenbach - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach - Pulse,50.1253,8.6980,95.3,Offenbach - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach - South Sector,50.0559,8.6172,87.1,Offenbach - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Darmstadt,Offenbach - South Sector - Pulse,50.0185,8.6462,89.5,Offenbach - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen,50.4944,8.8164,70.5,Giessen,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen - North Sector,50.4233,8.8807,77.3,Giessen - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen - North Sector - Pulse,50.3996,8.8925,80.5,Giessen - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen - Pulse,50.5245,8.8480,77.2,Giessen - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen - South Sector,50.4444,8.7639,73.3,Giessen - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Giessen - South Sector - Pulse,50.4818,8.7587,75.4,Giessen - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar,50.6167,8.6600,87.6,Wetzlar,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar - North Sector,50.6602,8.6758,93.8,Wetzlar - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar - North Sector - Pulse,50.6612,8.7006,99.9,Wetzlar - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar - Pulse,50.5668,8.6907,94.6,Wetzlar - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar - South Sector,50.6604,8.5968,84.2,Wetzlar - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Giessen,Wetzlar - South Sector - Pulse,50.6457,8.5589,91.9,Wetzlar - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal,51.3857,9.4208,136.2,Baunatal,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal - North Sector,51.4499,9.3493,151.2,Baunatal - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal - North Sector - Pulse,51.4285,9.3313,162.6,Baunatal - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal - Pulse,51.3925,9.3753,142.3,Baunatal - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal - South Sector,51.3323,9.3440,136.2,Baunatal - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Baunatal - South Sector - Pulse,51.2851,9.3579,139.0,Baunatal - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel,51.3978,9.5760,80.3,Kassel,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel - North Sector,51.4506,9.5970,90.9,Kassel - North Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel - North Sector - Pulse,51.4492,9.6294,100.1,Kassel - North Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel - Pulse,51.4324,9.5565,83.2,Kassel - Pulse,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel - South Sector,51.3455,9.5117,83.5,Kassel - South Sector,Hesse,Germany
2026-01,Europe,Germany,Hesse,Kassel,Kassel - South Sector - Pulse,51.3242,9.4629,92.4,Kassel - South Sector - Pulse,Hesse,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne,50.8650,6.8755,83.3,Cologne,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne - North Sector,50.8473,6.8342,88.4,Cologne - North Sector,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne - North Sector - Pulse,50.8859,6.8556,90.2,Cologne - North Sector - Pulse,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne - Pulse,50.8618,6.8869,92.4,Cologne - Pulse,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne - South Sector,50.9157,6.8561,79.2,Cologne - South Sector,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Cologne - South Sector - Pulse,50.8877,6.9026,87.4,Cologne - South Sector - Pulse,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen,51.0557,6.9593,146.3,Leverkusen,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen - North Sector,50.9854,7.0150,166.9,Leverkusen - North Sector,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen - North Sector - Pulse,51.0079,7.0193,176.4,Leverkusen - North Sector - Pulse,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen - Pulse,51.0628,6.9709,159.7,Leverkusen - Pulse,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen - South Sector,51.0947,6.9514,140.1,Leverkusen - South Sector,North Rhine-Westphalia,Germany
2026-01,Europe,Germany,North Rhine-Westphalia,Cologne District,Leverkusen - South Sector - Pulse,51.0718,6.9122,146.4,Leverkusen - South Sector - Pulse,North Rhine-Westphalia,Germany
